;id;color;name;brand;rate_beer;features;description;image
343;344;negra;Birra & Blues Black Blues;(cervezas artesanas Birra & Blues);;{'Estilo de cerveza': ' Wood Aged Beer', 'Graduación alcohólica': ' 6,3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '134', 'Población': 'Massalfassar', 'Provincia': 'Valencia', 'Comunidad Autónoma': 'Valencia'};"
Inspirada en las cervezas de estilo Abadía belgas.
Elaborada con cuatro tipos de malta de cebada, avena y dos variedades de lúpulo. Con dry wooding de roble francés.
Con aromas y sabores a vainilla.
";https://static3.soloartesanas.es/2940-large_default/birra-blues-black-blues.jpg
344;345;negra;3Monos Black Soul;(cervezas artesanas 3Monos);;{'Estilo de cerveza': ' Oatmeal Stout', 'Graduación alcohólica': ' 7,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '80', 'Población': 'Málaga', 'Provincia': 'Málaga', 'Comunidad Autónoma': 'Andalucía'};"
De color azabache y con una cremosa espuma beige sobre un denso cuerpo.
Una Double Oatmeal Stout con recuerdos a café, chocolate amargo, trufa y vainilla.
Con un ligero amargor bien combinado con el dulzor y toques tostados de las maltas.
";https://static2.soloartesanas.es/2877-large_default/black-soul.jpg
345;346;negra;Sikaru Girsu;(cervezas artesanas Fundación Badalona Capaç);;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 5,6% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Lúpulos': 'Challenger y Centennial', 'Población': 'Badalona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
Cerveza de tipo Porter con notas de whisky y regaliz entremezcladas con torrefactos provenientes de la malta.
Dulzona, agradable y con un sabor duradero en boca.
";https://static3.soloartesanas.es/2860-large_default/sikaru-girsu.jpg
346;347;negra;Dawat Pure Café;(cervezas artesanas Dawat);;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 6,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 65 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale, Cara 20, Münchener', 'Lúpulos': 'Simcoe, Chinook, Centenial', 'Población': 'Cuenca', 'Provincia': 'Cuenca', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Sabores y aromes torrefactos propios del café.
De color negro profundo y espuma fina de color marrón.
";https://static3.soloartesanas.es/2749-large_default/pure-cafe.jpg
347;348;negra;Black Sea;(cervezas artesanas Cervesa Marina);;{'Estilo de cerveza': ' Session Black IPA', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Lúpulos': 'Mosaic', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña'};"
Una Session Black IPA monovarietal elaborada únicamente con lúpulo Mosaic.
";https://static3.soloartesanas.es/2662-large_default/black-sea.jpg
348;349;negra;Althaia Barlovento;(cervezas artesanas Althaia Artesana);;{'Estilo de cerveza': ' Smoke Imperial Stout', 'Graduación alcohólica': ' 10,4% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Población': 'Altea', 'Provincia': 'Alicante', 'Comunidad Autónoma': 'Valencia'};"
Imperial Stout intensa y robusta con notas ahumadas y exóticas.
Pensada para auténticos marineros, hecha para degustar en una copa y apreciar así su espesa espuma de color canela y disfrutar al máximo de su profundo sabor.
";https://static2.soloartesanas.es/2919-large_default/barlovento.jpg
349;350;negra;ISR31 Stout;(cervezas artesanas Quana);;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 7,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Población': 'L’Ametlla del Vallès', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': 'Entre 2 y 18ºC'};"
Una Stout amarga y lupulizada con aromas y sabores a malta tostada.
De cuerpo denso y cremoso, perfecta para cualquier momento especial que necesite de una cerveza.
";https://static2.soloartesanas.es/2646-large_default/isr31-stout.jpg
350;351;negra;Althaia Winter Ale;(cervezas artesanas Althaia Artesana);;{'Estilo de cerveza': ' Winter Ale', 'Graduación alcohólica': ' 8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 20 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Maltas': 'Vienna, Crystal y chocolate', 'Lúpulos': 'Perle, Cascade y Fuggles', 'Población': 'Altea', 'Provincia': 'Alicante', 'Comunidad Autónoma': 'Valencia'};"
Una cerveza estacional y limitada que te permitirá disfrutar cálidamente los días más fríos del año.
En nariz, percibirás aromas de dulces especiados y fruta escarchada. Combinados con sabores a café, moka y pralinés.
";https://static3.soloartesanas.es/2888-large_default/winter-ale.jpg
351;352;negra;First Aid Kit;(cervezas artesanas La Calavera);;{'Estilo de cerveza': ' Russian Imperial Stout & Imperial Stout', 'Color': 'Negra', 'Población': 'Ripoll', 'Provincia': 'Girona'};"
La trilogía de elixires en forma de cerveza para la psicoterapia.
Disfruta de este pack que contiene 4 kits completos. Cada uno compuesto por:
Medical Stout
Medical Irish Republican Stout
Medical Svensk Vodka Stout
Embotelladas en botellines que simulan ser un medicamento.
";https://static3.soloartesanas.es/3331-large_default/first-aid-kit.jpg
352;353;negra;Medical Stout;(cervezas artesanas La Calavera);;{'Estilo de cerveza': ' Russian Imperial Stout', 'Graduación alcohólica': ' 8,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 90 IBUs', 'Color': 'Negra', 'Población': 'Ripoll', 'Provincia': 'Girona'};"
Una cerveza perfecta para después de comer, con aromas tostados y toques a café, cacao o regaliz. Torrefactos intensos y con un cuerpo cremoso y denso.
Embotellada en un botellín que simula ser un medicamento y perteneciente a la trilogía First Aid Kit, 3 Elixirs for Psychotherapies.
Cuidado que, como advierte en la propia etiqueta, ""provoca adicción"".
";https://static3.soloartesanas.es/2602-large_default/medical-stout.jpg
353;354;negra;Arriaca Imperial Russian Stout;(cervezas artesanas Cervezas Arriaca);;{'Estilo de cerveza': ' Russian Imperial Stout', 'Color': 'Negra', 'Fermentación': 'Ale', 'Provincia': 'Guadalajara', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Una cerveza negra de tipo Ale con una graduación nada despreciable digna de su estilo, una Russian Imperial Stout para todo tipo de zares y los no tan zares.
Perfecta para tomar sola o acompañada con un licor en el postre tras una copiosa comida.
";https://static3.soloartesanas.es/3446-large_default/arriaca-imperial-russian-stout.jpg
354;355;negra;Astarté;(cervezas artesanas Cerveza Tartessos);;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 4,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 24 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Población': 'Huelva', 'Provincia': 'Huelva', 'Comunidad Autónoma': 'Andalucía'};"
Una porter con un marcado carácter maltoso con notas a café.
Su cuerpo de densidad media hace que sea fácil de beber.
";https://static1.soloartesanas.es/2268-large_default/astarte.jpg
355;356;negra;Dougall's Session Stout;(cervezas artesanas Dougall's); 92 / 100;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 4,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 40 IBUs', 'Color': 'Negra', 'Grano': 'Avena', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '110', 'Maltas': 'Maris Otter Floor Malt, Chocolate, Roasted Barley, Crystal y Avena', 'Lúpulos': 'Cascade', 'Población': 'Liérganes', 'Provincia': 'Cantabria', 'Comunidad Autónoma': 'Cantabria', 'País': 'España'};"
Dougalls Session Stout es una excelente cerveza negra, azabache, que ofrece una oscura espuma duradera.
Aromáticamente no es una cerveza intensa, pero si que aparecen notas de café y algo de torrecfacto. Cuando la disfrutes llegará a tu paladar de nuevo el café, además de leve presencia de galleta. Todo perfectamente combinado para disfrutar de una cerveza redonda.
";https://static3.soloartesanas.es/2095-large_default/dougall-s-session-stout.jpg
356;357;negra;Odiel Negra de trigo;(cervezas artesanas Cerveza Odiel);;{'Estilo de cerveza': ' Dunkelweizen', 'Graduación alcohólica': ' 5.5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 15.2 IBUs', 'Color': 'Negra', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '57', 'Población': 'Valverde del Camino', 'Provincia': 'Huelva', 'Comunidad Autónoma': 'Andalucía', 'País': 'España'};"
Odiel Negra de trigo es una cerveza artesana Dunkelweizen, oscura y carbonatada con miel.
Es una cerveza que te sorprenderá por su suave aroma y complejidad en el paladar. Allí aparecen frutos secos y otras notas de tostados, donde el chocolate predomina.
";https://static1.soloartesanas.es/1999-large_default/odiel-negra-de-trigo.jpg
357;358;negra;Nurse 1984;(cervezas artesanas Nurse);;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 7.5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '80', 'Maltas': 'Pale Ale, Special, Black ', 'Lúpulos': 'Americanos', 'Población': 'Oviedo', 'Provincia': 'Asturias', 'Comunidad Autónoma': 'Asturias', 'País': 'España', 'Temperatura de consumo': '12-14ºC'};"
Nurse 1984 es una Imperial Stout en la que los sabores a chocolate, regaliz y frutos secos predominan en una cerveza con ligero amargor y un cuerpo 10. 
Estamos hablando de una cerveza que es perfecta para disfrutar en los días del invierno frio, porque está basada en la bebida que siglos atrás disfrutaban los Zares Rusos. Al tener una alta graduación, ésta provocaba que la cerveza no se congelara y el lúpulo se conservara mejor.
";https://static1.soloartesanas.es/1993-large_default/nurse-1984.jpg
358;359;negra;Nómada Mole Negro;(cervezas artesanas Nómada Brewing); 11 / 100;{'Estilo de cerveza': ' Spice / Herb / Vegetable', 'Graduación alcohólica': ' 8,5% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Sabadell', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'País': 'España'};"
Nómada Mole Negro es la cerveza especiada. Una cerveza para los amantes de las especias, de un picor reconfortante. Para su elabroación, entre otros componentes, se hace uso de cacao, bergamota, azúcar de caña, chiles Chilguacle negro, mulato, pasilla, ancho guajillo y chipotle.
Cuando la disfrutes notarás que es una cerveza aromática, flora y herbal, influenciada también por todas las especias añadidas.
Es una cerveza artesana roja de Nómada Mole Negro, para los muy cerveceros.
";https://static3.soloartesanas.es/1767-large_default/nomada-mole-negro.jpg
359;360;negra;Hendrix;(cervezas artesanas Drunken Bros);;{'Estilo de cerveza': ' Oatmeal Stout', 'Graduación alcohólica': ' 6,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 34 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Avena', 'European Brewing Convention (EBC)': '100', 'Maltas': 'Pils, Chocolate, Crystal, avena y cebada tostada', 'Lúpulos': 'Chinook y Cascade', 'Población': 'Getxo', 'Provincia': 'Vizcaya', 'Comunidad Autónoma': 'País Vasco', 'País': 'España'};"
La cerveza artesana Hendrix de Drunken Bros es una cerveza Oatmeal stout, es decir, una cerveza negra azabache muy intensa (100 EBC), coronada por una espuma de color marrón densa y cremosa.
Sírvela en tu copa, las primeras notas aparecerán en el ambiente, serán dulces y agradables con el chocolate y el café como protagonistas. Ahora pruébala, verás como en boca es densa y sedosa, reforzando los aromas con sabores de chocolate, café y caramelo. También frutos secos.
El retrogusto es largo, torrefacto y levemente amargo. Una cerveza artesana Stout que no te debes perder.
";https://static1.soloartesanas.es/1699-large_default/hendrix-drunken-bros.jpg
360;361;negra;Ballut Zaina;(cervezas artesanas Cerveza Ballut);;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 6,1% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 24 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '59', 'Población': 'Badajoz', 'Provincia': 'Badajoz', 'Comunidad Autónoma': 'Extremadura', 'Temperatura de consumo': '5-8ºC'};"
Cuando se habla de cervezas negras se tiende a generalizar sobre aromas de regaliz, café, torrefactos. Sin embargo existen cervezas, como Ballut Zaina que aunan todos estos elementos bajo un sutil toque de cacao y frutos secos.
Es una cerveza muy cremosa, de color zaino, de aquí su nombre, que llena el paladar de una agradable y amargo final con un toque dulce de higo, el cual se utiliza en el proceso de cocción. Es una cerveza sedosa y con bastante cuerpo.
Una Porter que no te puedes perder.
";https://static2.soloartesanas.es/1507-large_default/ballut-zaina.jpg
361;362;negra;Mesopotamia Imperial StoutZ;(cervezas artesanas Abadía de Aribayos);;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Moraleja del Vino', 'Provincia': 'Zamora', 'Comunidad Autónoma': 'Castilla y León'};"
La gente de Abadía de los Aribayos vuelven a la carga con una cerveza artesana negra, una deliciosa Stout elaborada 100% con malta de cebada, realmente 6 maltas y 3 lúpulos.
Cuando la sirvas verás como aparece una espuma potente y cremosa, acompañada por debajo de una burbuja fina. Llegamos al aroma, don destacan, como no podía ser de otra forma las notas de café, regaliz, vainilla y chocolate.
Cuando la pruebes verás porque es una cerveza muy recomendable. Un amargor integrado en una cerveza stout que merece especial reconocimiento.
";https://static3.soloartesanas.es/1499-large_default/mesopotamia-imperial-stoutz.jpg
362;363;negra;Pedraforca Negra;(cervezas artesanas La Cervesera del Pedraforca);;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 4,6% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Saldes', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza negra elaborada por La Cervesera del Pedraforca tiene el aroma y sabor de las maltas tostadas con solo un 5% de malta negra.
Color intenso, amargor moderado, intensidad aromática,... Una cerveza así hay que disfrutarla.
";https://static3.soloartesanas.es/1491-large_default/pedraforca-negra.jpg
363;364;negra;Art Fosca Stout;(cervezas artesanas Art Cervesers); 40 / 100;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 5,8% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Canovelles', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '8-12ºC'};"
El mundo de las stout es amplio e intenso, y aquí se ha hecho un hueco relevante Fosca, la Stout de Art Cerveses. Es una cerveza artesana muy oscura, que tiene matices caoba, y sobre ella aparece una espuma densa y persistente. La fachada es de cerveza grande, sensación que se confirma cuando la pruebas.
Es una cerveza con mucho cuerpo, y en el que destaca el intenso sabor del cereal torrefacto en punto contrapuesto del dulzor que aporta la avena de la que se hace uso en la elaboración de esta cerveza artesana.
Un todoterreno del mundo de las cervezas negras stout.
";https://static1.soloartesanas.es/1208-large_default/art-fosca-stout.jpg
364;365;negra;Fort Oatmeal Porter;(cervezas artesanas Fort); 91 / 100;{'Estilo de cerveza': ' Oatmeal Porter', 'Graduación alcohólica': ' 6,5% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'L`Hospitalet de Llobregat', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Vaso recomendado': 'Copa Cáliz'};"
Ante ti una cerveza artesana Robust Porter más floral y amarga que el patrón seguido en la elaboración de este tipo de cervezas.
Para hacer de ella una gran cerveza artesana, se hace uso de maltas torrefactas y las caramelizadas. A ello se se unen las nada despreciables cuatro variedades de lúpulos frescos y el toque mágico, la avena, la cual hace de moderador de carácter.
Cuando la sirvas verás que corona una túpida espuma marrón. Cuando la pruebes tu paladar se llenará de matices.
";https://static1.soloartesanas.es/1206-large_default/fort-oatmeal-porter.jpg
365;366;negra;Menduiña Demo Neghro;(cervezas artesanas Menduiña);;{'Estilo de cerveza': ' Extra Stout', 'Graduación alcohólica': ' 6,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 75 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Cangas do Morrazo', 'Provincia': 'Pontevedra', 'Comunidad Autónoma': 'Galicia'};"
Ante ti una verdadera Stout con 75 Ibus de amargor; ninguna tontería.
Menduiña Demo Neghro es una cerveza artesana negra, y en la que bajo una espuma beige aparecen reflejos caoba, fruto del uso de miel gallega en su elaboración.Aromáticamente, y como buena Stout, destacan las notas de café y cacao, aunque en este caso también la miel y su dulzor hacen acto de presencia.
Al probarla la malta tostada es la que tiene mayor peso, dándole un matiz a ahumados. El final es seco y largo.
";https://static3.soloartesanas.es/3127-large_default/menduina-demo-neghro.jpg
366;367;negra;Santa Pau & Vic Brewery A Black Adabra;(cervezas artesanas Santa Pau);;{'Estilo de cerveza': ' Black IPA', 'Graduación alcohólica': ' 6,0% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Lúpulos': 'Summit, Cascade, Simcoe, dry hop de Citra', 'Población': 'Santa pau', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña'};"
Disfrutar de la buena cerveza negra es fácil, de una buena IPA también, pero buenas buenas Black IPA como A Black Adabra... ¡Complicado!
Es el resultado de la colaboración de las cerveceras Santa Pau y Vic Brewery. Si hablamos de los aromas que desprende esta Black IPA artesana, cabe destacar las tostadas. Y si hablamos de sabor... café.
Una cerveza intensamente referescante y amargar para disfrutar de verdad. Es Santa Pau & Vic Brewery A Black Adabra.
";https://static1.soloartesanas.es/1195-large_default/santa-pau-vic-brewery-a-black-adabra.jpg
367;368;negra;Santa Pau Honey Porter;(cervezas artesanas Santa Pau);;{'Estilo de cerveza': ' Porter con miel', 'Graduación alcohólica': ' 6,6% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Santa Pau', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña'};"
Miel y Porter, Porter y miel. Esta es la carta de presentación de una artesana especial.
Honey Porter es una cerveza suave, en la que destacan los sabores torrefactos. El final es seco, intenso, excepcional.
Hay que destacar que la miel es elaborada en colmenas próximas a la fábrica de cerveza.
No tienes excusa para no probarla. Venga, hazlo, disfruta de cerveza artesana negra con un toque de miel.
";https://static1.soloartesanas.es/1194-large_default/santa-pau-honey-porter.jpg
368;369;negra;Marina Mas Cremat;(cervezas artesanas Cervesa Marina); 50 / 100;{'Estilo de cerveza': ' Dry Stout', 'Graduación alcohólica': ' 4,0% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Población': 'Blanes', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana Marina Mas Cremat es una cerveza que va desde los tonos marrones al negro ligero. Se clasifica como cerveza negra porque es una Dry Stout, pero no una Dry Stout cualquiera, es una señora Dry Stout. Pimienta, café molido y notas terrosas son solo algunas de las notas que se escaparán del botellín al abrirlo.
Llega el momento de probarla: En boca apreciarás una ligera acidez mezclada, perfecta junto con la carbonatación que le acompaña. Irá ganando intesidad por segundos hasta que aparecen las notas de cacao y grano de café tostado.
";https://static1.soloartesanas.es/1188-large_default/marina-mas-cremat.jpg
369;370;negra;Mustache Negra Marinera;(cervezas artesanas Mustache Cervezas);;{'Estilo de cerveza': ' Brown Ale', 'Graduación alcohólica': ' 5,3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid', 'País': 'España', 'Temperatura de consumo': '5º-8ºC', 'Vaso recomendado': 'Tulipa'};"
Si hace nada nos dicen que podíamos ver en nuestra nevera una cerveza negra elaborada con agua de mar, nos quedamos con cara de tontos. Nada más lejos de la realidad, ya la tienes. Ahora, que esté en la nevera de tu casa depende de tí. Mustache Negra Marinera es una cerveza artesana elaborada con agua de mar procedente de las Rías Baixas gallegas y a la que se le añade el especial toque de la pimienta roja procedente de la Guayana francesa.
Es una cerveza Brown Ale, con una sutileza digna de Mustache. Es una cerveza elegante, única, especial.
¡No te pierdas esta cerveza artesana!
";https://static3.soloartesanas.es/1178-large_default/mustache-negra-marinera.jpg
370;371;negra;Murex Pasas Triple Malta;(cervezas artesanas Cervezas Murex);;{'Estilo de cerveza': ' Triple Malta', 'Graduación alcohólica': ' 10,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 35 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Torre del Mar', 'Provincia': 'Málaga', 'Comunidad Autónoma': 'Andalucía', 'Temperatura de consumo': '3-5ºC'};"
Es una cerveza artesana negra en la que se ha hecho uso de pasas para su elaboración. Es una cerveza contundente, pero delicada, como solo sabe hacer Murex. 
Se trata de una cerveza un alto contenido alcohólico, en la que las pasas moscatel le aportan un amargor suave, color oscuro y espuma blanca.
Si quieres disfrutar de una cerveza triple malta, gourmet, artesana y deliciosa, esta se tu cerveza.
";https://static3.soloartesanas.es/1074-large_default/murex-pasas-triple-malta.jpg
371;372;negra;Kabuto;(cervezas artesanas Hort del barret); 88 / 100;{'Estilo de cerveza': ' Strong Ale', 'Graduación alcohólica': ' 11,0% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Granollers', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
Ofrece una espuma cremosa y persistente sobre un zumo de color marrón oscuro con tonos rojizos. Cuan la pruebas notas un agradable dulzor que encaja perfectamente con las maltas y la miel de la que se hace uso, de castaño. Es una cerveza para disfrutarla tranquilamente.
Fue galardonada con la Medalla de Plata en la categoría Honey Beer en la primera edición de los Global Craft Beer Awards entregados por la Global Association of Craft Beer Brewers en Berlin el 25 de julio en el Global Craft Beer Festival.
Hace referencia al casco tradicional de la armadura japonesa.
";https://static2.soloartesanas.es/1066-large_default/kabuto.jpg
372;373;negra;Pack de Cervezas Negras;(cervezas artesanas Packs SoloArtesanas);;{};"
Te gusta la cerveza, y te gusta la que tiene un color oscuro. Eres de cerveza negra. O aunque no lo eres te apetece disfrutar y probar.
Seas del grupo que seas, aquí tienes un pack de cervezas artesanas negras. Contiene 6 botellines de cerveza de cuatro cervezas artesanas diferentes de cuatro cerveceras nacionales distintas. Para que puedas variar y probar diferentes estilos: Porter, Stout, Imperial Stout, ...
 
";https://static3.soloartesanas.es/1058-large_default/negras.jpg
373;374;negra;Sevebrau Serona Strong Ale;(cervezas artesanas Cervezas Sevebrau);;{'Estilo de cerveza': ' Strong Ale', 'Graduación alcohólica': ' 6,8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Villanueva de la Serena', 'Provincia': 'Badajoz', 'Comunidad Autónoma': 'Extremadura'};"
Sevebrau Serona es la cerveza Strong Ale elaborada por esta microcervecería extremeña. Desde Villanueva de la Serena te ofrecen una auténtica delicia artesana. 
Es una cerveza de color marron oscuro, en la que aparecen tonos y brillos rojizos. Verás también como copa su densa espuma, y cuando la pruebas notarás su cremosidad. A su vez aromáticamente resulta compleja, no en vano es una Strong Ale. Destacan toques afrutados, acaramelados y torrefactos. A su vez es muy suave y fácil de beber, lo cual invita a repetir. ¡Y lo harás!
";https://static1.soloartesanas.es/1022-large_default/sevebrau-serona-strong-ale.jpg
374;375;negra;Vier Negrón;(cervezas artesanas Cervezas Vier);;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 120 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Valladolid', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León'};"
Ante tienes una cerveza artesana de estilo Imperial Stout, elaborada con café y chocolate.
Vier Negrón es una cerveza de muy oscura, que combiana con una espuma marrón, densa y abundante. Aromas a café, a torrefactos y ligeros toques de chocolate destacan en el ambiente cuando la ves reposar en la copa. En boca predominan sabores a café mezclados con el amargor procedente de la gran cantidad de lúpulos añadidos. Es una cerveza intensa, portente, inmensa. Para disfrutar por parte de los buenos cerveceros.
Premio a la mejor cerveza de 2014 en la feria de la cerveza artesana Artecaña.
";https://static2.soloartesanas.es/1009-large_default/vier-negron.jpg
375;376;negra;Moon Three Threads;(cervezas artesanas Cervesa Artesana Moon); 62 / 100;"{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 6,3% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': ""Lliça d'Amunt"", 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'}";"
Ante ti tienes una cerveza de alta fermentación y de estilo Porter, elaborada con cinco maltas y lípulo europeo.
Moon Three Threads es una cerveza artesana de color negro opaco con una espuma de color tostado, y buena retención. Se percibe claramente el aroma a café fresco aunque también aparecen notas de bizcocho de chocolate, aromas de pan y de frutos secos.
Cuando la saboreas notas una entrada en boca muy agradable y sabores de café y regaliz. Es una cerveza larga y persistente que deja de recuerdo un sutil amargor al final de la boca acompañado de un toque de nuez.
";https://static2.soloartesanas.es/995-large_default/moon-three-threads.jpg
376;377;negra;Quer Pacific Gem;(cervezas artesanas Quer Beer);;{'Estilo de cerveza': ' Stout', 'Amargor (según la Unidad Internacional de Amargor)': ' 33 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '40-45', 'Maltas': 'Pale, Chocolate, Carafa, Roasted Barley, Caramunich, Trigo, Caraaoma', 'Población': 'Berga', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Vaso recomendado': 'Copa ancha y baja'};"
Pacific Gem es la cerveza artesana negra de Quer Beer. Es una cerveza Stout, ideal especialmente cuando llegan los días fríos, para disfrutar tranquilamente. Tu y tu cerveza.
Cuando la pruebas el regaliz y el café hacen acto de presencia. También notarás un bajo amargor y verás un espuma densa y oscura. Sólo de pensar en ella dan ganas de abrir un botellín de esta cerveza.
Es una cerveza equilibrada y con potentes texturas. Es una de las mejores Stout del mercado.
";https://static1.soloartesanas.es/990-large_default/quer-pacific-gem.jpg
